address,tx_count,unique_counterparties,total_received_ada,first_epoch,last_epoch,epoch_span,exchange_confidence
DdzFFzCqrhsokaJYLXpJ1CeLsBtnkgMb3nwXZHZrdshfzRKiM6gYS9sSE5jAz1kuaaKDMGbrwrFCuQBAw6GpjMqAYER8uL929FiXu2Wh,162,132,179084.716000000000,184,207,23,LOW
DdzFFzCqrhseZvxdaqgTU3uCyBdo3bNBJSNJwJc7iW3xHUfX5zuY6DoLstzcErp1s7mTfcNtfFiKqeJNnAmPYBNkxbwt7utjbhnyGcKL,161,365,6437083.306604000000,28,204,176,LOW
DdzFFzCqrhsohhCnXAQZVuLpxes6Ni3utn5RB8kHW5jSCy7C4ma5C9ZT8CydJ4md63CuoJFcrxfWQYiNeeKFUgk3B1uroDmfbSBiS3XJ,161,157,160543866.90000000,62,154,92,LOW
DdzFFzCqrhsxx75gCbDrUANkmMHyLPgPaYkC4sBgoZ8FYgJ1UTe7zRoP9TaiqVuV65hmuvAcUwDYhp6hJuwDCBtHRd8jxpRxCurwbByP,161,268,8891202.507268000000,204,207,3,LOW
DdzFFzCqrhswSPH4escXX8sLcNmooaK8Srk3XxtTgZaDAsDSwVwCLE11H31nyuU1k7Dsz3NhmfFHRFvsRnitwDtWLPnZnkfWhnLVtvh8,161,553,223801.912000000000,164,200,36,LOW
DdzFFzCqrht9zgTFPycU7gjiSv5nQftZ4VQ3yJmvXTfkSWv9A9unHb8VEYDV6Ngx5bMyjXksKe3fmsintVk3fPyPiYArgd9957GEko22,161,426,78961.736722000000,191,206,15,LOW
DdzFFzCqrht5DiBA9tt1JhS3w4arbg2qPRNwQTGwdMwquW8WamgNpdkHbL9WnqfvpDNk9jSc2s25gzg6X4YJr9ERQKjSiEa5QUt4Nr9g,161,144,2045288.193997000000,167,207,40,LOW
DdzFFzCqrhsxaEYPsp3i1fzdUCTM2ZaZ5xT4eNVLs67JYJQjK7zoiyK7zK1zG4uMxWTRzb8PCwayUBPfpfRMxDe7peqeH9sTuX32WcFS,161,313,21504194.362407000000,1,100,99,LOW
DdzFFzCqrhstnJoaPGLAtJcnYX8QV3sjrxCsjdSZn9oSLrAXTjhq4wEnWiK2Zqo1oWSYLNAXZYt3kUzKNG9x3gjCXwmVbSCieLnGvwtS,161,153,163516.275063000000,169,207,38,LOW
DdzFFzCqrhshVSrAhVf1ibdfAnU9JHGDi2TAFwwQV5K1Li3ZjXwoUj9p73UymnnzZuMF3ut23rUwpKCzzqFhEVfaQJg8ibv5VeeANeUx,161,95,3794942.073856000000,70,201,131,LOW
DdzFFzCqrht5yNZq2yK6QLJx2WoRw89oPdjib4TeNKFcDWVzDcf31bRwzUqNepEtnRJbdoVQMKGYkyxzAQXwVLbe6k2GnksTaV2qXDYB,161,159,186356.770192000000,167,200,33,LOW
DdzFFzCqrhskXgyNoxttfhecBS8HBwSmXJ8WQH2KhymvsZG9ytK5tNMwkoDpJcMKSr1FRtiJMAL36rACH8L2bZ5YtpDGdHLw8rEA1HcZ,160,398,84338.832698000000,182,206,24,LOW
DdzFFzCqrhsyXKhoCMrFwcMMSHKPa27r9g4GfhGJNfg2733hrfVLgdPmRbXvV5RWeYM8H5wKV56AsWiRhPTdrnSJTW5Nt4dDhLLe5hC9,160,2,9465139.900000000000,68,146,78,LOW
DdzFFzCqrhsrvCk2EHw53gJbXyFogggfu2GT61r1rHsvCc2id1J2fFMSjWR65WuSkQfmRexT7CWdS6tLNX3aSWhusK3fkxUjkyUNXbtR,160,188,24827.998080000000,186,200,14,LOW
DdzFFzCqrhswg7BDfNDAZSorDA9QQNHJB7e2LfYbM2ooTZ9jKx4abQ6H5642hzeBiNwGkp1nzXAynGNFqwLxc8dGinJSDStHfYTsmbze,159,136,3580170.489480000000,86,207,121,LOW
DdzFFzCqrht9RAfmUvEEiuxm2eWeL2BWLRZFk6ocY55MhosJATf2aTEtae7Y68XeyKySD2miCSPknHu7ydhwechrYissnVEB9HvKMy8R,159,293,700474.194000000000,153,197,44,LOW
DdzFFzCqrhsnm8eFBH6wXoHnFxwUWYpPPaDCoCVtz6nopRa4NKjp7WqFwfwLinoiD4yNKHNR93c35fcXqED5Rp37aoc5aNpBQNiWwKjY,159,355,260322.980794000000,176,205,29,LOW
DdzFFzCqrhtAcnXkv5ThJoGCegv6RhVdey4P2J1rom28Cim8GWJ4gq7TUkabGYFGaBjqDnsM3hSTCibjcSaXKSWdzWr5HrzeoNJyT7av,159,1,14501915.380000000000,160,203,43,LOW
DdzFFzCqrht4F13NWkUFbnTQGUeAEZYCQKm7VdUR6E1WeRQY1eHysrJG5km7bx1izzXamKucq8gPxWh1aZeigvYtFa7o83BpkQXYhRAK,159,2,6127549.788254000000,41,45,4,LOW
DdzFFzCqrhsj18mRNwkLRL5usdYh97WLu1gChXYZRtavGeWL6rNG2BzMvih3bGRrSt828RNpvdnNGtu18i5R6ze3oGZ2ch2kHifJQoLu,159,260,5902800.007517000000,42,204,162,LOW
DdzFFzCqrhspjirLA1jHCEAn6fLcqFwJgAX1zcHCUdCm3JvXyUEvf5rbzUZQ5ND1x6TtF5iDVQiUe3XmLWG9rU7wHo2zgnAHqjQ3rVU6,158,484,57988.770000000000,182,205,23,LOW
DdzFFzCqrhskvCnpDSqKpWuYThqPGNMcFuD5BGvVK4cfW1NtzeB7RostdyDpVoSnL31KUvqXKJ2THqNkWsto1t5uQefuPJKT7anWdfas,158,131,11272034.148310000000,85,207,122,LOW
DdzFFzCqrht5ymXmDjvG1oe7oX7rooCGtgiBBSAGx5xFR2Ph3qLtSM5AHhXjBbaiBjfdmqjZiPKrWNYiwTd2KAogni3UCUN85b1DXVZ2,158,271,291270.000000000000,119,136,17,LOW
DdzFFzCqrht4YQB7iECakFbxTAgB8nSHet2LH8hDyGoo4Xb4FTXgyReW5pCbgsXtAXKfaKiNvV8RD4u3J7HSQujiZdjF9HEgyUnLhe2F,158,211,93872.878000000000,184,207,23,LOW
DdzFFzCqrhssX6XKKygHZhGJJBuHe7VpKoD9YaddSgitN8QSJPGJ1jvfTMqqXgLmna4EJ6eynj6sVXCoC4DHLsfFWD5DcD5ekhmCV2WP,158,100,2490436.356000000000,14,142,128,LOW
DdzFFzCqrhsm7HppCiASJbAcpMQu5Mzgd8GZwoVUE1Y28NQDE3StEs6JLxBb6cDp4wLSbmGnKYFxu4usntAQCEmks1Ps8sgRaQ6UzD6e,158,162,233443.129195000000,175,200,25,LOW
DdzFFzCqrhtCpKEDEa2PZn58umW3GkSmZFSbD7TRvZDFuD71PjKBAy5ve7pbKLR54YnQ7KbF6MhcKtgpyey6ALC8FcRfEDKv2amxwF6a,158,109,6163563.841520000000,25,123,98,LOW
DdzFFzCqrhseFtz84txRD8BbeJZMzamwEzdg5AQfbTsApS4AxEapqEuzx228t6RmyyAcNVzw6saom2oBGsN3Bq52k8BnGHHtBh3A2d7i,158,499,154489.773002000000,185,206,21,LOW
DdzFFzCqrhst51TZZj5KdCo5MN2Pk6YjthuQeeNM91FRZqQabwkwYEcTGegqKwKr7CMyLbFxZkMshFXDtZ5KML2tCvj3kCLc3K82J1fJ,158,487,176705.777991000000,199,205,6,LOW
DdzFFzCqrhtCzUPUttD32Jt2bRJw5HC9TfW8YVGPA1SvzJTopzJCqHoFHLGjWzmfXQDBz3LcHdMvB428azvwVPR1r9a3bUXno4PscGrj,157,8,5014546.584841000000,39,69,30,LOW
DdzFFzCqrhsyiye2Mk6K9DL6rzGNRwnR5VzvCRVMQpeyVZsV1MZVdSSgcC4yy3Y2V1oPk1JsDhHfpt41QquRMZAKVzmxFvubQ8k16Xzu,157,158,102318.946006000000,166,199,33,LOW
DdzFFzCqrhskYzuEM6GdzAp8jVjcUGYc5va7Q24WzWZQfhyRwnzR6y4gXFDdxQexsitoj8eZpsM9qfsMPeMNZNGWU7Z431SiVhvKt47g,157,1,2082023.389595000000,124,203,79,LOW
DdzFFzCqrht8kZH7MGcvrhV4vpr91fpv2MdECG5qiNqzU6j2gamYs75b7w6Nro8SjVbXYM7LcjtbGeVvv4SGeMtA2qPTaikVHUbmXDeG,157,349,101004.504000000000,175,206,31,LOW
DdzFFzCqrht3SM4yr71KHXUJbQTEAudzXXJkkcAL4kHwtd3mUKVcT5Cz4QPnwaS5iJxgASm8ao7GpnpsoP17Ffwu4gzcUmkZJFKnGtbE,157,378,70204.270100000000,191,206,15,LOW
DdzFFzCqrhshSLyzDDymyT8K3UmC2C6MqU67VvpvNYMkH45ExnGEMb7SjzsgAZAEjEyyv8BXHweed4BpkAGPBEmzDEoTJCxSWHigJH31,157,115,3557879.244716000000,175,183,8,LOW
DdzFFzCqrhso8etZeNAM7G7brLDe7hooVdP6UESpah6TToWrwL6f9xASzv1uJsA7KqkJD1bLg19NZqGqQoC9nmE4ny2P9zpKKiDHrYo2,156,371,57551.586000000000,180,206,26,LOW
DdzFFzCqrhtBrt6p2Qvfub7NFPQMDBMUTToVVniEvW7tvXtwnRN7DF3ntw1AwMCpfkWgh9N5MDoRChb2pTHYE4mpWUGKKFmqENhzG2E9,156,687,187960.056499000000,188,205,17,LOW
DdzFFzCqrhsnMT2FZS9NamvDcFPB6mVbmWi3PagFQVsYXQaA3maoTppBDLGiFfdG7zWgz7FUJb8g1kRGXbQZArgJUmwm4F4vtZNSFULA,156,247,305524.039999000000,89,118,29,LOW
DdzFFzCqrhtBfAWAY7w4fZmxLBCT3QDcjpM9qCyt2oqBoiKTiDttsSHy1TziyDZ761A26Pt5NepGspxPQgXdZjaG5mmF8WJJumYTbVKe,155,140,9693981.099998000000,56,129,73,LOW
DdzFFzCqrht1gN4ZT9bYoq2Yi9PHSikMwsuMJ5xKKZPf7FamFCoG2eFgTmAcDuZarE8vVKsaW8GvM7FpgmEpBeuuKRVSGhovjrQkuuPB,155,114,798919.100000000000,195,207,12,LOW
DdzFFzCqrht4dBwquRGtzjuPVMcLoonWuQ47FUYuwjmqF3CVoyTHS5sesPST7Don1yu9n8vhvTpBR5ZbXveQc8fLGR1NmM8TmobrkzST,155,520,231989.267997000000,189,204,15,LOW
DdzFFzCqrht9ucL9GbKxYHxmWxAnLutvG6RHtefu9DwrYkPcr2q7GZt7vy1KhKdrvb2n1JhhYqT9dMGhGh828a2RnnLU8QrnmtFBP6dY,155,150,108155.229775000000,174,200,26,LOW
DdzFFzCqrhtAYUxZY9EpTGDgs1fSjhzFEtNCHRGGVrd2HdfgpkuXsZvXk1oFyjTXAD7pjLkCPoN5acJBkdioY2GirL4hkGoGr2saH57R,155,261,10775232.599994000000,49,147,98,LOW
DdzFFzCqrhseHPQ9FuWtrVVUUBuFF7dzkxfLT131bD1aPB6h1qLcLA4xNqHyzRCrx9znCjVpbUWggai8zwj37vUZDguyZX9RK2EKNyAQ,155,311,3071369.773388000000,18,81,63,LOW
DdzFFzCqrhsrzw7xGHMrwy8yNPxyJLtoYnsugx7dHeDkrk8QStVSxwfE6Z934qL718sfwwphPi3ZaBAGPm6rodNSdmepDPsq455MPQrL,155,134,7611427.293663000000,107,206,99,LOW
DdzFFzCqrht8vmP9oijnaG5gWY3UjwzuobfNGYgodzE6NAK94RxU9UV4aZB5Sozt9rMWyeFy5h7nCc4wjYykfCm9nf3Axn6tm8z7yfQ2,155,151,193712.680980000000,169,200,31,LOW
DdzFFzCqrhsyTMbLFUCVaUA2YFSsEHv2a82FL5KCCXPpEPSXrPZoz8pEwsQagjZgUR97yZu2aRJ7KV4YxAp9114BQC2T3QVk1SELLeYE,155,292,188270.759755000000,185,200,15,LOW
DdzFFzCqrhtAPQZHdYVjkABVYVY1ZCk3ciBykh45hpMYkPGaoSBg1maKU3N55XQHL94z8fHkRU5EzTUu76yhWcjLfcKMV4412cTY7ckC,155,295,705614.787196000000,173,205,32,LOW
DdzFFzCqrhtCGUDztfx17tj1mhk5tED2GEGcZiaZ8D3FiPYa5pDrDRqjp8oNXAFfagxtgADwBwgo7HovyMSP5y9Nf6WgEyLWCjMbYZdt,154,112,3028921.414500000000,24,197,173,LOW
DdzFFzCqrht2H3GkvGEWvYQ5Qj3sJRbzRAGu2Js1wFyjYUcWnJDSqbV9pWDcEfGiqUC5phoMp8559ZhRDVhxhgc8Zzr5gr1rLUY9RiX7,154,107,6689164.249115000000,178,192,14,LOW
DdzFFzCqrht5NY3KB2fMU4s9JYpcmPmjoJ4y1YhPbhEhxSvJGHm7FL8dNggvz6ZFAtF84D1ANz96JM5rk8UZcaVMkADNRj4ZWScKzeQd,154,335,1060751.325398000000,171,206,35,LOW
DdzFFzCqrhsrEwS3FzN8rbA9vB49FKJtYEe9QvCm59Ekwic7Hn482Y5RXUf9ui5gEqag1SbwGVUjmF2Ne7TDssDagTRNzd4kzSshkN7N,154,493,60991.771999000000,196,204,8,LOW
DdzFFzCqrhtBKvFWohiKKyGqm7watiFseB79K7MPcpa2cYFHg42SC67gAQrHBw3Qr4fshVcuFPH4XCvJXiGBkaPrKVxP3vEL9kMPETqD,154,100,4938243.408775000000,111,203,92,LOW
DdzFFzCqrht2caAG7wF3DEfHEQd8y4Vutv8E3AxKQYgf1XeSzWNMzf5EC8ssiTuyrkNJ9URSvZxK3Gq4cYgJ82SwPUE63cARsnnNqrai,154,280,120881475.70000000,109,203,94,LOW
DdzFFzCqrhsr2N3hc1RQo96aUDhMAKK4Q8NKnddHHeshJMtwN4TTQMmQQWrnqaX8cPsMACotUAHCwaFJeWnSAdweQsHJXmYj9QXibUtC,154,147,6716470.102852000000,31,56,25,LOW
DdzFFzCqrhsu5LYfppNUEEiS6nm2X7rr41tg4zAdnMBnwCFeQh2YzQnN8Leh3LYyM9rcQKhikFZMeL8DQ2ezRuZ78AEAyAtuWS1T4F9D,154,44,24026.313512000000,175,196,21,LOW
DdzFFzCqrhsfq7TjYjrGxaxEMFSs13Anph7nGjkAedGKxMW6xkoV1WAYyevnz9coEu4DU4e9Joiq9tMK2uvLnbbgUTT1PQUUHxWPTvWt,153,524,161686.389100000000,194,205,11,LOW
DdzFFzCqrht16AUpRk29atuapMKtnSudz3jLexQwUYxwCdTofygEqBZ8BF76sdvpZgkvrDki8Lt7wmbTgUHwJgWuJQKP8ytFjxTJh3KB,153,353,92537.482000000000,191,205,14,LOW
DdzFFzCqrht7bP3ZRu7jgbbsrCAPxmQvpk2SNBLVubJJmVPXUamAWA7vnsafk1rE4UZ2BCL4FSGhFhj4fWKLDYsj2HVKktjzyYK3gJ4p,153,341,237621.803998000000,188,203,15,LOW
DdzFFzCqrhshLbjESAgAEhTK9QrWir5FWaKb6osn41HY38gmB5zrAtQtan6tWtbqerrM9gZbbLgNrWCHU9Ckmagy8rUv9V1sHGqRRMya,153,425,305072.960000000000,185,205,20,LOW
DdzFFzCqrhseSmHZAyfZ3TWA4zSudqqRZ8CuLYg7bWcxUgAiPQb2VD9kdSPLHEreMPuZ2dk53w8sqo2Cq8fxJVzrNtm3wS7jNoeS69Cq,153,153,6720174.079094000000,77,146,69,LOW
DdzFFzCqrht9TKtdcKeBieCxWqHBGyt1sMfBmSKxF1inUWwXG2a8U1ZnftPcWg5vEgjfd16GThDYnKjqqTevVFg5o2ZSYAnTH1bCCsPH,153,106,218894.767127000000,184,207,23,LOW
DdzFFzCqrhsngebJLPgYF46k3RdtcCkkCcKTHzin7xcF9rJ4G5TKUF3PwbwTrJ4m6LGjP3uSxxt2R2eQv3bQbuqLq7MheqWPpYeHUo4h,153,116,5143172.173663000000,13,49,36,LOW
DdzFFzCqrht2qJXbXFWLX4emxz3xv4cd3W7cxkErEgn8mQcDBPcJdYdGeH4DnPqRYkRi19wpHKj9LgJYp758zAYdriDcH83owvGAcS1p,153,553,94596.427999000000,188,205,17,LOW
DdzFFzCqrhsxrMa4Q7s4ycw1GccZ7o76KZ8ENZ7GZpcGM624ULt3Eg1BGsBR9csaeanJ5T7E3e6iereuGzS8bhZDck7JjRz6MH2WxQiq,152,35,1086411.149399000000,40,129,89,LOW
DdzFFzCqrht7mporKArrioBSJsWh2Hzfy48Q367FV1pbcMbDraqVChy1KeLMWssadaJ7XqE5mviDqFE14uPiWMDsqHdQxDHmkuKWTpK6,152,152,166188.148228000000,167,199,32,LOW
DdzFFzCqrhsepCyLouceQMoVC7FDFSbJc7hYDLN2Rpa3U6kiJ8g5F4gBXLY2c5AqGLdYcYFWRV3y3Uuy2YXQhibs5av3zKQFxqGeUbZD,152,51,32979.621661000000,167,184,17,LOW
DdzFFzCqrhtBscZ2Hkpmcc1EFAmtfFsPz2xKJoTfAF3VaWAZbpfVZU9sDLFXQrmjfWWV2fiNjnqXCSmLFm1bBBzPQpuC1SqJonV5R8f7,152,79,29632078.200000000000,203,207,4,LOW
DdzFFzCqrhse5MPvnbFnykUcRRRs5TaubFuNFqyW3BSmNnj3aJrQVXX622QTLDuqpfpWd62Psxbv7AUrmkkxvWCssHESFXDruxPUve2c,152,62,73055.858935000000,163,173,10,LOW
DdzFFzCqrht5sDNBQUSoVZHUjy7PHH7kS49mvrVNMxVC2D2fjxX6gkXNF3REbC12vWKpnn1CXjXjVQAmwWzjXATLKE6ktAW4gNA1xZJe,152,152,128043.633262000000,167,207,40,LOW
DdzFFzCqrht7DYHuHNEeeChFFNnWEgWPtodZDHW2R4NDmmw5NsjfEfeVh8C2hd14GRtH5Rt2dw6xN2pBk5nkqVDNUXqDsoDbGgfGk6cq,152,130,528506.129997000000,189,207,18,LOW
DdzFFzCqrhsoCUE2Bz1q7b9d3KHmVkeVuxUtqXBqhS6NqCfkxzzEr7ZKerBrxjVQH6RF2A6eejDLdUc7qjxTHcgHxHTsRfXsXQcmhAxp,152,604,513828.799900000000,194,205,11,LOW
DdzFFzCqrht1eamqpoFfRzH3wuub2oTHj4qy594r3Fv8i8LxzHvdjjspsJ4C24jSrWyT4a4BLjkyZ9AjTyCNxA5qiDyPSoHzNeUhDK4a,152,129,50812646.505062000000,116,207,91,LOW
DdzFFzCqrht3z7bkJKsJjvHEzofAVFz6RuwF7WWPKAA3R2nLByM1dfQ9ykK2sC6trhQ388qgRzNoN5c3MDRNEJ2c9eBgCVmYuHf4X6zZ,152,5,185431.590111000000,177,202,25,LOW
DdzFFzCqrhseMqR59bimoLmWQCMaFFXnRYd3upu32X8LhLi7MbS5jC6t2UV7SDEQHGReDmTRsEtxFnrAeqqW87oQ2YctaXbP9LcPUy2Q,151,250,577355.617200000000,81,144,63,LOW
DdzFFzCqrhswJcNpXfggq4ngrGTwSUxkmQJGbPjHY4ahhoDmLsmoax7kZCHK96fjWivEbUbS5G6AXE53R9K1aBRnFAJ7UB53XyHwEiJM,151,324,52274.411400000000,178,206,28,LOW
DdzFFzCqrhsoSL93FWGzMn8aRGuQzWmD9MjcQjt8PwHbqLLmMYQz7CvorBgRdZi3QP26b6QH8TkKXPPdErYws8TFkvS95L8gVXzJgQhK,151,146,394432.632036000000,22,207,185,LOW
DdzFFzCqrhshXN5UwX8tFbb2sR5urxDYWoFPu9Knb7ECJTxMvP3RNGtijuzFnUqo5Q1DnvJ3GTUDqZUPD8W5anZpG36r4X2QRopHySjg,151,465,101902.570675000000,192,204,12,LOW
DdzFFzCqrht3dFvvaS2tA1Xif6eAV1Y4PQDDNi7GQY6X92tvhs5Wcb4EuWcL7NJNVzQbz4hPN1B4sgNY2Sqh2WPPEX2ETsdj4aW8vnJ3,151,32,6335336.334307000000,49,157,108,LOW
DdzFFzCqrhtBEPJ5xXMYRKfkUcQEAuyJtb6WCusQwmYBVKGmCFUKxkCNfjvi6JKGcBi927jQzJq7BA683BVNJYHC3Z2sg3Ap6AkkizqR,151,127,6662134.780447000000,35,87,52,LOW
DdzFFzCqrhsqXJytqAH8dtvqvdg7aBD4ikBktirunL6Kxc7W3T5ft8SAhpTEtdkdfdNEN2vvHmguPMeakMnZ8Ft4N6okHPRe7ExLENMd,151,131,4993085.100000000000,137,207,70,LOW
DdzFFzCqrhspc6rnWMfPkbomNeSN44F1U8pGFy5GyeMKBu8KerURa4S7J21AiXCzyRW6PCK8rX447hoNW4vvJbPWMt23zvUf9z3SgtUY,151,699,122555.398000000000,191,206,15,LOW
DdzFFzCqrhsgpcSBPtpCz8W5L9kz1TAtctZoUvNES7c7BVeTbqbrHLKbHQdVriSW5YSGpZ9J62b9sZY8STVHYabnnjfDnSmSXQERRCrw,151,97,96615.003000000000,176,184,8,LOW
DdzFFzCqrhspw8ehdcug6cJFrMz66LygN6TvX7nYrpKNnnKSCNs7yt3Wjx9neq8pXHDXxXm6yYZjAPAFVpucGFrb8Ya6qo7da7SHf6e4,150,119,79039187.252454000000,25,207,182,LOW
DdzFFzCqrht2ePDGQFdiKe3uNcAHKAV8vqvFfc6E4ypH2ry4RGT8KrWeaS4snKsjx8mcFmnT9mYrAg8mF5tZK1mF7yNiKNpVMpon3kns,150,111,291911.379386000000,168,194,26,LOW
DdzFFzCqrhssmARsTWbCajdeuxbe6LNN4ds5ASDcHGffhqdj31oFZMhix1V1gMeF6YM6iQebvsdATeh56bkerNjxYetVKYPitDyi8nFb,150,91,17129370.617511000000,14,146,132,LOW
DdzFFzCqrhssyejbE6UouTdmKCP533egrKhohD7qZoZB1ASEXquAZcSnwRgKZ8ickqCLXwfzNytPKcvoaWDb8CBwuvdsxWkN7zFmf657,150,140,100385.561619000000,178,200,22,LOW
DdzFFzCqrhse5BbLeNEMjpBRL6wuUhoeKJf6hPXiwSTaDkaWx6nRYoDHc99JvhzEmG5wqzwhwvjJoFA6mCfNKmY3uAdmYutJxwrqwjFU,150,147,178211.333604000000,169,200,31,LOW
DdzFFzCqrhswG9GyfU4YZ923sRu4HLKjwwyCVaF5o8jKYbbttjPxqvYXAAh9QzFqU7rB7wX4ey8nzmGqZeqp3ZEMwMjuaqw8s1fzPHvB,150,901,292656.581538000000,127,205,78,LOW
DdzFFzCqrhsrDv4Gjc1dEKscX4ACqEATEAufeZfRpVZFCXkANrt69t9znR1gpnw6CYthF4HsKQgkM9765pw4wx6ufpo8dD1kwoBR7vLi,149,180,24439887.644108000000,96,109,13,LOW
DdzFFzCqrhsvJwaQDFkjZsrskkGFmPgXCh3btzfpFNZo3DDB8CzCefr7MzWbKywHDh9oA89FNVGZch2WycxbpmV5hHPcZt5UJFy8V2NW,149,121,1880004.060534000000,28,112,84,LOW
DdzFFzCqrhsqkkVXyc3R7pEDvcvaKepi2wFGEc9LwfCC5A1Vqeyr1rSozNPjKDfNVk2Ef3Zcfn9vbFT8FHo5KUezucDN9zWhLEhGKEK1,149,128,1348642.000000000000,34,120,86,LOW
DdzFFzCqrhstFjv2LYkst2s2kSMF7Xbf1y7NuAJDVDxUZ6o8TVHnLLsR8j3RAjjbiGQNzjeY1dtsXdmY2dSzVmBmf1dsPK6LfyA3uR2r,149,3,186.0244830000000000,165,165,0,LOW
DdzFFzCqrht6bYb2mJ5iMg64aVRvH4eNwbMYYdccPgUvcMdCUYT3dkEL1L8ZFZznvidVQeAnUFpB1BZo6tikvRC4WFwQYkyabcSu7sbu,149,145,2563795.631829000000,81,207,126,LOW
DdzFFzCqrhtCrMdWNSsVsNQZbELR9y3fMC3kVcRFKqA4NRzkkiJ6vDMQSbcTzyonXxN6ba3UCsnLqv5H76fxH2oyeb3DjYbWTC8uBgaz,149,476,451850.238099000000,182,205,23,LOW
DdzFFzCqrht7cJNMBBzHLQbLNTsAFVhu6coVZz6CaRrvzG6vTi6FS5koG7mVnSyd2nmisZDqxueFG3ehFMABqBa8yZahqVTAZXnbcTUg,149,114,177122.866098000000,195,206,11,LOW
DdzFFzCqrhtA18bWTHxW7DCwCZ9GAGK8jV7wGAjNxXwFjViU4tphRRv4U2WSWGU7dWYFUm6qiQB2YcENYLz1A2gUfeL5Pcu8BMiXr7ka,149,185,164530.939996000000,203,207,4,LOW
DdzFFzCqrhsnbMxjBk3NTQHipfPzrDPSiqBjpWpfzwkzELXYPRqACgmoVEqaMDd1JA4ekraTyVFQuTZdgK3j5Ftvkj1gnav3xbVJmzTp,149,92,3083009.074384000000,21,204,183,LOW
DdzFFzCqrhso8GwMmYN3Nz4MF5E1RKodbtjCyWqUZ59d59H8KjWABJh8Xvby2YH7eu2KJoDiGQgPC8U4dvZAm1uoRjCQTui9mse9kYpW,148,322,60101.705600000000,195,205,10,LOW
DdzFFzCqrhsveTtNM1TNssbpAWMfKWiY8B2vyfuUaF4P4eE4f8o9boZLNBJZhszvYChfLbsraaJgtSbQBHopLuGgwdiDSGbiQAweZ7Ne,148,145,109719.509201000000,173,199,26,LOW
DdzFFzCqrhsexevp3wnkoGxYK8SZVz2gp7nLJCPAMYpDqMem6DxEHihdGbu2MRV37vPAQCc2DHSgL2GDKLL98sngqF7CtuibRi4KVtfd,148,312,26099.046400000000,178,184,6,LOW
DdzFFzCqrhsiwVXUEaSNWLvDYYE6kXqjxgUrEDJoSsawcXtx5uN6brki7V7C4VnjWnEYpxWJWzbX59gZfb6USMyzNxfNMJDbxiSkB4wi,148,437,195895.132000000000,188,205,17,LOW
DdzFFzCqrhsoYtfgBhTtNiM7eNJHkr7mzkteHr7kC45C6AhcPvwgRBnEqCjc32itN3zVyZKxDDsz1YA39M9axUQtBaV49rSUtSxvWViK,148,140,3713442.105800000000,91,138,47,LOW
DdzFFzCqrhspZhb2SZ7bwkYmU3p8SaGWwMPMintmwVG1CkWgVEj3yX6BpTYKwGBLzU7Cotsd3FMUEfsEP8dMZqCxSZ2YUrYaADShNDdX,148,580,124219.064000000000,188,206,18,LOW
DdzFFzCqrhsuERUpxeVz6fh6n6EL8jX5rKUqdvZrTF28x7yBKmMVFuCmDA89wccNWBQT5G7ppho88D6fjoCHjCsN9dzXt485bm8MDW3S,148,50,799922.008081000000,116,196,80,LOW
DdzFFzCqrhtCjw1teuiuKXsmHQbRa8ZGCnDodNLXT7sJESBBnUJtKbpWtPGAmtf5dZ3LQFDV1LunGP3eMwBswiyeLsJBNB6hdttzm33Q,148,130,5402043.961819000000,64,202,138,LOW
DdzFFzCqrht1Svga7UmcUyQ253Hfdyxqq6qjUfsqGjUb7wpVjL67bM92D78TdLCJQtj9Fbex6H6T7cWhrGbd7BMe3u2srKJVVoiCSVM8,148,49,2873946.923125000000,62,177,115,LOW
DdzFFzCqrhsoQxahaY6Jx9suVrtRVKWDF9qNLQ3PC45gYMLY2PQwvf8SYioAduRXg4upDKZvX9x5gDuakzrue7Cmxgcw3dYdRHNZKg9z,148,225,2445128.000000000000,59,77,18,LOW
DdzFFzCqrhspVtXzNpRM8wuik9Qbfei6bQatAYr6HTRTxrwzHoCLuDghL7vUj7hjHEwXvfywgmr61DcW4e1utbUiHijd3SEmmEDcP4v1,148,141,130548.563450000000,180,200,20,LOW
DdzFFzCqrhsrE2STLdyzBxSrHpyfjf6qBLHSCfYHSWYXe7w1c6tTMC3kWuRHdhMtVPPgKZ9gvBbHEYsRP1an4RkVY3igjx5WmMvZaCFc,147,92,3002105.798220000000,166,195,29,LOW
DdzFFzCqrht6Fna5rUHdSTHb7kYaQFgYjkbx9jzFZFJvJfNehFiors5YU2zE1qwXCApRj7yL8Y7m38KMXX6RDZMthihXDRVK9XVj9ebL,147,144,71386.474012000000,174,199,25,LOW
DdzFFzCqrht8cg3twuJKASZ3eWyoyjtzbWf5753ekvf25ceRNY33EyhiMdzhytXfXjuMs5L4m1TiE8fgPq3mThxQt94pYLB7hHKWECuA,147,121,24408623.187484000000,114,177,63,LOW
DdzFFzCqrhsgEeJeFHTVo4g4YHHBBKdkPF95StKhLahh2zNtgeNy27u3RH1bUqmyU74xDaqZHR2hfMtFqci389krbYJF2Y16atWgJecw,147,344,111404.505458000000,185,204,19,LOW
DdzFFzCqrht3CyfqpBYD1QK3EpsBJnRr6Am6ZL8uxXmvnXcZhMBdLrxALGpb3HBppUsCwrAu8cQfRtNMbMstQLkG96hzQnng3kqYjqZa,147,63,42139.767200000000,135,166,31,LOW
